date,open,high,low,close,volume,amount,code,return,is_extreme
2021-03-05,3706.031147,3762.42727315,3577.1257158,3630.0690179,130328373,4141889138.1,000002,-0.03581263920122702,False
2021-03-08,3671.5029065,3706.031147,3590.937012,3590.937012,77195980,2440558380.41,000002,-0.010838486719455594,False
2021-03-09,3604.7483082,3643.8803141,3534.54088585,3570.2200677,94341472,2952321623.78,000002,-0.0057859370670438875,False
2021-03-10,3587.48418795,3590.937012,3487.3522905,3532.23900315,87751775,2695626753.09,000002,-0.01069528911674803,False
2021-03-11,3540.2955926,3620.8614871,3531.0880618,3585.18230525,74267935,2305270606.42,000002,0.014877376601817404,False
2021-03-12,3579.4275985,3724.4462086,3528.7861791,3624.31431115,90195992,2834218950.59,000002,0.010855789879471047,False
2021-03-15,3602.4464255,3669.2010238,3596.69171875,3618.5596044,61931560,1951738303.26,000002,-0.0015890675519274519,False
2021-03-16,3624.31431115,3816.5215166,3602.4464255,3786.5970415,120542317,3904735921.93,000002,0.045391690210320586,False
2021-03-17,3757.82350775,3847.59693305,3724.4462086,3764.72915585,71897072,2355350648.61,000002,-0.005791816221033714,False
2021-03-18,3752.068801,3830.3328128,3738.2575048,3763.5782145,48213522,1580726128.41,000002,-0.00030576364708492836,False
2021-03-19,3740.5593875,3740.5593875,3550.65406475,3590.937012,98992204,3114965955.7,000002,-0.04695698308777098,False
2021-03-22,3551.8050061,3653.0878449,3550.65406475,3640.42749005,52195000,1638045601.53,000002,0.013687942502120753,False
2021-03-23,3638.12560735,3643.8803141,3584.0313639,3616.2577217,42266007,1324354573.94,000002,-0.00666140449008246,False
2021-03-24,3616.2577217,3625.4652525,3498.861704,3540.2955926,55912271,1720137542.67,000002,-0.021229488190031866,False
2021-03-25,3541.44653395,3562.16347825,3498.861704,3516.12582425,36169451,1107320163.94,000002,-0.006850459019838919,False
2021-03-26,3521.880531,3563.3144196,3512.6730002,3535.6918272,42877115,1317279830.2,000002,0.0055492226618670025,False
2021-03-29,3531.0880618,3605.89924955,3489.6541732,3567.918185,51928828,1608545546.85,000002,0.009073296205674975,False
2021-03-30,3566.76724365,3647.33313815,3544.899358,3610.50301495,47909950,1496309174.56,000002,0.01186481771744056,False
2021-03-31,3564.46536095,3564.46536095,3421.74863355,3452.82405,116841303,3512092086.3,000002,-0.04465464054043129,False
2021-04-01,3452.82405,3470.08817025,3403.33357195,3433.25804705,52511818,1565413902.02,000002,-0.005682783135498268,False
2021-04-02,3452.82405,3462.0315808,3412.54110275,3452.82405,38134962,1140366058.46,000002,0.005682783135498155,False
2021-04-06,3452.82405,3452.82405,3363.0506247,3387.22039305,58384570,1724509734.14,000002,-0.019182819416773987,False
2021-04-07,3395.2769825,3420.5976922,3368.80533145,3418.2958095,48844053,1441764754.09,000002,0.009132483563272472,False
2021-04-08,3383.767569,3392.9750998,3335.4280323,3357.29591795,63040064,1836528786.26,000002,-0.018006261929023926,False
2021-04-09,3372.2581555,3374.5600382,3306.65449855,3321.6167361,52859580,1527734333.94,000002,-0.010684230533905315,False
2021-04-12,3338.88085635,3348.08838715,3280.1828475,3290.54131965,63522777,1826857600.65,000002,-0.00939954701150435,False
2021-04-13,3303.2016745,3314.711088,3237.59801755,3256.01307915,66969480,1899238929.43,000002,-0.010548621020744556,False
2021-04-14,3268.673434,3320.46579475,3258.31496185,3310.1073226,54416459,1559705230.62,000002,0.01647714753937008,False
2021-04-15,3297.44696775,3325.06956015,3256.01307915,3295.14508505,50352728,1436503927.32,000002,-0.0045304137428221715,False
2021-04-16,3313.56014665,3322.76767745,3281.33378885,3322.76767745,39575323,1137450227.73,000002,0.008347874564820081,False
2021-04-19,3318.16391205,3345.78650445,3274.42814075,3337.729915,61989379,1786257528.41,000002,0.004492836311630259,False
2021-04-20,3314.711088,3328.5223842,3300.8997918,3306.65449855,52977442,1524136940.49,000002,-0.009353956995275829,False
2021-04-21,3289.3903783,3305.5035572,3242.20178295,3297.44696775,55173425,1570191364.32,000002,-0.002788429830449595,False
2021-04-22,3317.0129707,3346.9374458,3296.2960264,3340.0317977,56002606,1619545180.41,000002,0.012831804295293226,False
2021-04-23,3280.1828475,3285.93755425,3213.4282492,3232.99425215,129256862,3642929927.4,000002,-0.03257160633988938,False
2021-04-26,3222.63578,3245.654607,3176.598126,3188.1075395,85945040,2389022461.05,000002,-0.013981227922859597,False
2021-04-27,3181.2018914,3216.88107325,3165.0887125,3214.57919055,51107923,1419534467.83,000002,0.008268966763792695,False
2021-04-28,3215.7301319,3220.3338973,3174.2962433,3185.8056568,47612048,1318472547.22,000002,-0.008991249207616505,False
2021-04-29,3197.3150703,3209.97542515,3165.0887125,3209.97542515,62386245,1730411465.2,000002,0.007558070889928603,False
2021-04-30,3244.50366565,3276.73002345,3214.57919055,3242.20178295,77713354,2193592779.83,000002,0.009989380248883805,False
2021-05-06,3207.67354245,3239.89990025,3191.56036355,3213.4282492,48997550,1368795687.56,000002,-0.00891430399410945,False
2021-05-07,3212.27730785,3262.91872725,3208.8244838,3222.63578,49128928,1382769019.51,000002,0.002861232281032195,False
2021-05-10,3221.48483865,3222.63578,3139.7680028,3169.6924779,58966732,1620092499.83,000002,-0.01656501687469517,False
2021-05-11,3143.22082685,3191.56036355,3119.0510585,3178.9000087,36885546,1011671789.16,000002,0.0029006546806373116,False
2021-05-12,3153.579299,3153.579299,3093.7303488,3110.99446905,81036366,2192214694.82,000002,-0.021592787692789755,False
2021-05-13,3084.522818,3104.08882095,3071.86246315,3093.7303488,55027701,1475343362.85,000002,-0.005564844633407508,False
2021-05-14,3093.7303488,3120.20199985,3063.8058737,3115.59823445,62463017,1679203378.45,000002,0.007043587971260968,False
2021-05-17,3110.99446905,3153.579299,3086.8247007,3121.3529412,58204840,1579929565.03,000002,0.0018453594459850095,False
2021-05-18,3128.2585893,3150.12647495,3104.08882095,3140.91894415,43748593,1188090534.67,000002,0.006248871648052302,False
2021-05-19,3142.0698855,3147.82459225,3073.0134045,3081.06999395,51506774,1386373303.07,000002,-0.01923847718798587,False
2021-05-20,3068.4096391,3107.541645,3040.7870467,3104.08882095,45749855,1226541383.52,000002,0.007443279619377426,False
2021-05-21,3102.9378796,3106.39070365,3049.9945775,3058.05116695,49577012,1323749768.5,000002,-0.014942377379916369,False
2021-05-24,3047.6926948,3047.6926948,3005.10786485,3014.31539565,72921236,1911692454.01,000002,-0.014405101252101695,False
2021-05-25,3017.7682197,3089.1265834,3009.71163025,3079.9190526,72105809,1914396826.23,000002,0.021530576740407315,False
2021-05-26,3078.76811125,3162.7868298,3074.16434585,3128.2585893,81702930,2219956237.65,000002,0.015573173462969887,False
2021-05-27,3129.40953065,3148.9755336,3105.2397623,3125.9567066,54203468,1472407803.01,000002,-0.0007361060325023158,False
2021-05-28,3125.9567066,3157.03212305,3084.522818,3101.78693825,60260467,1627551100.08,000002,-0.007762005335489301,False
2021-05-31,3101.78693825,3110.99446905,3053.44740155,3073.0134045,56625076,1511447034.62,000002,-0.009319731948802255,False
2021-06-01,3093.7303488,3104.08882095,3046.54175345,3061.503991,60990961,1622419892.41,000002,-0.003752349618550464,False
2021-06-02,3049.9945775,3128.2585893,3028.12669185,3079.9190526,85354506,2287264276.05,000002,0.005997019472374266,False
2021-06-03,3090.27752475,3104.08882095,3056.9002256,3069.56058045,50594187,1353546853.75,000002,-0.0033688970661048647,False
2021-06-04,3056.9002256,3073.0134045,3013.1644543,3030.42857455,71422364,1885479323.03,000002,-0.012830364685704854,False
2021-06-07,3006.2588062,3013.1644543,2967.1268003,2985.5418619,64745280,1676861164.62,000002,-0.014922794619920174,False
2021-06-08,2991.29656865,3014.31539565,2980.9380965,2999.3531581,44676494,1164306328.26,000002,0.004615392808401183,False
2021-06-09,2999.3531581,3009.71163025,2976.3343311,2982.08903785,38991824,1012531051.41,000002,-0.005772577122680539,False
2021-06-10,2976.3343311,2997.0512754,2946.409856,2952.16456275,53800776,1387584802.96,000002,-0.010085422957239963,False
2021-06-11,2944.1079733,2952.16456275,2896.91937795,2910.73067415,75853738,1918663075.95,000002,-0.014134510934904806,False
2021-06-15,2900.372202,2903.82502605,2831.315721,2849.7307826,89915501,2228846013.4,000002,-0.021179612865478432,False
2021-06-16,2848.57984125,2923.391029,2845.1270172,2872.7496096,67606805,1693490877.24,000002,0.008045095684831438,False
2021-06-17,2872.7496096,2891.1646712,2850.88172395,2877.353375,44017536,1098897074.49,000002,0.0016012813669738276,False
2021-06-18,2871.59866825,2871.59866825,2814.05160075,2827.86289695,70094229,1722492946.03,000002,-0.017349638335112993,False
2021-06-21,2819.8063075,2823.25913155,2768.01394675,2785.278067,62470530,1513602453.79,000002,-0.015173553370446942,False
2021-06-22,2796.7874805,2816.35348345,2762.25924,2788.73089105,72475025,1754346052.99,000002,0.001238901665793613,False
2021-06-23,2791.03277375,2826.7119556,2776.0705362,2819.8063075,74396048,1809991559.91,000002,0.01108158272224696,False
2021-06-24,2826.7119556,2833.6176037,2788.73089105,2800.24030455,60145502,1470290943.32,000002,-0.006962960755250028,False
2021-06-25,2808.296894,2825.56101425,2796.7874805,2820.95724885,47820696,1168852241.14,000002,0.00737104074458995,False
2021-06-28,2834.76854505,2838.2213691,2768.01394675,2771.4667708,56301894,1364565709.0,000002,-0.01769957709940075,False
2021-06-29,2773.7686535,2787.5799497,2730.0328822,2739.240413,66440465,1588927547.46,000002,-0.011696039763191298,False
2021-06-30,2741.5422957,2753.0517092,2704.7121725,2740.39135435,49888263,1183027397.47,000002,0.0004200798213424005,False
2021-07-01,2749.59888515,2917.63632225,2744.99511975,2875.0514923,131538353,3255497222.24,000002,0.047969844198660336,False
2021-07-02,2852.0326653,2852.0326653,2766.8630054,2768.01394675,88729038,2155246012.58,000002,-0.03794050814566156,False
2021-07-05,2769.1648881,2772.61771215,2710.46687925,2741.5422957,60599153,1437710035.29,000002,-0.009609432624616086,False
2021-07-06,2750.7498265,2848.57984125,2734.6366476,2817.5044248,84413479,2058328662.12,000002,0.027330893716971266,False
2021-07-07,2785.278067,2817.5044248,2758.80641595,2766.8630054,59854074,1442986989.77,000002,-0.018137347977118436,False
2021-07-08,2779.52336025,2791.03277375,2728.88194085,2768.01394675,58915523,1411774651.61,000002,0.00041588688476335657,False
2021-07-09,2742.69323705,2795.63653915,2741.5422957,2769.1648881,49590781,1192140717.64,000002,0.00041571399476279813,False
2021-07-12,2795.63653915,2795.63653915,2736.9385303,2741.5422957,64578882,1547277245.83,000002,-0.010025146619378818,False
2021-07-13,2743.8441784,2778.3724189,2731.18382355,2743.8441784,42941308,1026027218.95,000002,0.0008392782699949171,False
2021-07-14,2740.39135435,2748.4479438,2670.183932,2671.33487335,74848233,1753035681.25,000002,-0.026781621910803348,False
2021-07-15,2671.33487335,2731.18382355,2648.31604635,2707.0140552,63981243,1498254942.1,000002,0.013267902744080327,False
2021-07-16,2693.202759,2768.01394675,2687.44805225,2756.50453325,64315372,1534958952.81,000002,0.01811720082649813,False
2021-07-19,2748.4479438,2749.59888515,2678.24052145,2702.4102898,57864557,1355079894.41,000002,-0.019819328897028497,False
2021-07-20,2681.6933455,2689.74993495,2635.6556915,2657.52357715,55247795,1275982242.08,000002,-0.016749371593491637,False
2021-07-21,2647.165105,2665.5801666,2606.88215775,2616.08968855,69051128,1573728265.65,000002,-0.015713985501952212,False
2021-07-22,2613.78780585,2675.93863875,2603.4293337,2671.33487335,71118078,1640587778.91,000002,0.020897582421893907,False
2021-07-23,2664.42922525,2687.44805225,2629.90098475,2659.82545985,52294329,1205101189.0,000002,-0.00431779600005648,False
2021-07-26,2624.146278,2624.146278,2445.75036875,2458.4107236,142371428,3100431096.06,000002,-0.0787454101942952,False
2021-07-27,2451.5050755,2451.5050755,2312.24117215,2320.2977616,141066174,2909955940.01,000002,-0.05781957088882625,False
2021-07-28,2322.5996443,2390.50518395,2317.9958789,2358.27882615,105118849,2147044673.85,000002,0.016236519047640573,False
2021-07-29,2382.4485945,2399.71271475,2326.05246835,2370.939181,78796684,1623275244.06,000002,0.005354113544727148,False
2021-07-30,2346.76941265,2382.4485945,2313.3921135,2377.8448291,67998848,1392126723.34,000002,0.002908387895957002,False
2021-08-02,2370.939181,2437.6937793,2313.3921135,2405.4674215,83480263,1731493149.1,000002,0.01154969527927279,False
2021-08-03,2406.61836285,2443.44848605,2392.80706665,2403.1655388,55773652,1167380578.78,000002,-0.0009573959563273326,False
2021-08-04,2402.01459745,2402.01459745,2355.97694345,2365.18447425,62016383,1277452582.08,000002,-0.01593082207219421,False
2021-08-05,2388.20330125,2473.37296115,2376.69388775,2415.82589365,114984354,2425340168.71,000002,0.021185192890297893,False
2021-08-06,2385.90141855,2435.3918966,2339.86376455,2428.4862485,63643530,1323046749.86,000002,0.005226906649479113,False
2021-08-09,2416.976835,2619.5425126,2414.6749523,2564.2973278,138908123,3081214270.26,000002,0.054416374577062485,False
2021-08-10,2553.93885565,2553.93885565,2471.07107845,2515.9577911,89860703,1954452444.53,000002,-0.019030932310690717,False
2021-08-11,2601.127451,2756.50453325,2601.127451,2659.82545985,194035706,4554630705.27,000002,0.05560694153789664,False
2021-08-12,2650.61792905,2680.54240415,2605.7312164,2605.7312164,86088384,1967002394.34,000002,-0.020547170951307127,False
2021-08-13,2599.97650965,2650.61792905,2568.9010932,2622.99533665,57671209,1311218580.09,000002,0.006603589922610752,False
2021-08-16,2636.80663285,2713.9197033,2620.69345395,2642.5613396,82395427,1914354776.9,000002,0.007431728193772834,False
2021-08-17,2624.146278,2747.29700245,2621.8443953,2660.9764012,105042381,2457163052.39,000002,0.006944472352811215,False
2021-08-18,2670.183932,2756.50453325,2618.39157125,2730.0328822,92775578,2172493652.68,000002,0.025620530325348046,False
2021-08-19,2705.86311385,2727.7309995,2643.71228095,2664.42922525,79264468,1838800106.41,000002,-0.024323793597281703,False
2021-08-20,2669.03299065,2704.7121725,2580.4105067,2618.39157125,82038392,1868941863.77,000002,-0.017429635135283537,False
2021-08-23,2625.29721935,2644.8632223,2610.3349818,2626.4481607,41164196,939780918.26,000002,0.003072199036970059,False
2021-08-24,2620.69345395,2673.63675605,2604.58027505,2649.4669877,74620829,1708479465.79,000002,0.008726058859807206,False
2021-08-25,2692.0619544,2692.0619544,2561.840151,2584.9636488,88659218,1900600261.08,000002,-0.024647037548698764,False
2021-08-26,2570.3593344,2615.3893038,2533.8485484,2539.9336794,60152046,1266424488.46,000002,-0.017573475284628718,False
2021-08-27,2539.9336794,2571.5763606,2521.6782864,2543.584758,48674682,1017770853.84,000002,0.001436437881655817,False
2021-08-30,2434.0524,2442.5715834,2348.860566,2364.6819066,170726663,3346337006.46,000002,-0.07293089558141667,False
2021-08-31,2346.4265136,2418.2310594,2322.0859896,2409.711876,96739546,1880117403.13,000002,0.01886367431114081,False
2021-09-01,2391.456483,2574.010413,2378.0691948,2533.8485484,125179018,2578218302.36,000002,0.050232125486333275,False
2021-09-02,2549.669889,2616.60633,2511.9420768,2580.095544,75926643,1602798012.06,000002,0.01808711849114397,False
2021-09-03,2567.925282,2610.521199,2519.244234,2547.2358366,68451633,1441816155.71,000002,-0.012817645220058373,False
2021-09-06,2527.7634174,2561.840151,2485.1675004,2500.988841,79230248,1633927073.77,000002,-0.018322595515664803,False
2021-09-07,2516.8101816,2526.5463912,2476.648317,2505.8569458,63070053,1295608674.33,000002,0.0019445800974545978,False
2021-09-08,2483.9504742,2519.244234,2470.563186,2474.2142646,66361055,1355179398.08,000002,-0.012707893399442807,False
2021-09-09,2454.7418454,2481.5164218,2426.7502428,2458.392924,58518237,1179987025.76,000002,-0.006415023233096166,False
2021-09-10,2458.392924,2510.7250506,2448.6567144,2482.733448,68211435,1391976583.47,000002,0.00985229644301142,False
2021-09-13,2469.3461598,2592.265806,2436.4864524,2587.3977012,147044429,3065955441.49,000002,0.041292472063631236,False
2021-09-14,2571.5763606,2610.521199,2441.3545572,2449.8737406,160705843,3298161712.34,000002,-0.05461613326210174,False
2021-09-15,2434.0524,2438.9205048,2374.4181162,2382.9372996,103346382,2041881878.42,000002,-0.02770260254933571,False
2021-09-16,2381.7202734,2385.371352,2314.7838324,2314.7838324,110087024,2113908028.05,000002,-0.02901757998512022,False
2021-09-17,2318.434911,2353.7286708,2303.8305966,2320.8689634,70531915,1347615553.15,000002,0.0026253624950836564,False
2021-09-22,2300.179518,2464.478055,2280.7070988,2443.7886096,164489990,3250979129.58,000002,0.05160787521120082,False
2021-09-23,2421.882138,2547.2358366,2415.797007,2500.988841,145578719,2986064845.55,000002,0.023136646118715038,False
2021-09-24,2482.733448,2528.9804436,2458.392924,2472.9972384,76925935,1573373809.78,000002,-0.011255318231962502,False
2021-09-27,2452.307793,2480.2993956,2398.7586402,2410.9289022,69313022,1380073626.04,000002,-0.025418761999821536,False
2021-09-28,2472.9972384,2636.0787492,2472.9972384,2565.4912296,210343452,4437843102.27,000002,0.06213786296270218,False
2021-09-29,2592.265806,2616.60633,2548.4528628,2576.4444654,109234913,2317154698.92,000002,0.004260361473612103,False
2021-09-30,2610.521199,2662.8533256,2566.7082558,2593.4828322,100586048,2159365666.91,000002,0.006591360963751857,False
2021-10-08,2614.1722776,2639.7298278,2566.7082558,2584.9636488,73268745,1562199440.5,000002,-0.003290249736787639,False
2021-10-11,2589.8317536,2739.5259762,2586.180675,2689.627902,126899398,2804632484.4,000002,0.03969141214996914,False
2021-10-12,2677.45764,2780.904867,2657.9852208,2713.968426,127217949,2861826258.64,000002,0.00900906994236591,False
2021-10-13,2707.883295,2731.0067928,2642.1638802,2713.968426,75108756,1662450797.99,000002,0.0,False
2021-10-14,2701.798164,2732.223819,2586.180675,2592.265806,84773763,1836458399.68,000002,-0.045879605750693664,False
2021-10-15,2586.180675,2612.9552514,2549.669889,2566.7082558,78429686,1659579916.05,000002,-0.009908078224696075,False
2021-10-18,2559.4060986,2565.4912296,2455.9588716,2470.563186,107603224,2201113070.48,000002,-0.03817810844294172,False
2021-10-19,2497.3377624,2524.1123388,2459.6099502,2470.563186,63732740,1299648695.91,000002,0.0,False
2021-10-20,2477.8653432,2503.4228934,2423.0991642,2434.0524,91426900,1836350372.82,000002,-0.014888612493750637,False
2021-10-21,2458.392924,2547.2358366,2424.3161904,2522.8953126,162394148,3345828101.95,000002,0.0358496528936972,False
2021-10-22,2563.0571772,2683.542771,2561.840151,2595.9168846,151416456,3259316919.72,000002,0.028532606035570764,False
2021-10-25,2531.414496,2637.2957754,2460.8269764,2505.8569458,170241599,3519256932.74,000002,-0.03530901144356096,False
2021-10-26,2505.8569458,2505.8569458,2399.9756664,2399.9756664,155672779,3109672068.21,000002,-0.04317217186520878,False
2021-10-27,2386.5883782,2426.7502428,2346.4265136,2392.6735092,94848812,1864580876.66,000002,-0.003047234455468969,False
2021-10-28,2385.371352,2385.371352,2312.34978,2328.1711206,104188563,2000450263.92,000002,-0.027328331266858942,False
2021-10-29,2307.4816752,2328.1711206,2196.732291,2216.2047102,244690482,4474612186.06,000002,-0.049286889712644846,False
2021-11-01,2211.3366054,2239.328208,2186.9960814,2213.7706578,108848243,1975554523.17,000002,-0.0010989012094857183,False
2021-11-02,2207.6855268,2225.9409198,2132.2299024,2146.8342168,144431669,2575924469.97,000002,-0.030702941951385718,False
2021-11-03,2154.136374,2201.6003958,2137.0980072,2196.732291,91734710,1647494236.67,000002,0.022976634200244726,False
2021-11-04,2191.8641862,2207.6855268,2157.7874526,2197.9493172,68115306,1223281181.5,000002,0.0005538632099495183,False
2021-11-05,2190.64716,2190.64716,2163.8725836,2168.7406884,59899261,1070050195.03,000002,-0.013378125946176087,False
2021-11-08,2236.8941556,2263.668732,2206.4685006,2228.3749722,120452383,2211029748.2,000002,0.027125936643755916,False
2021-11-09,2222.2898412,2228.3749722,2179.6939242,2217.4217364,67342991,1222203473.41,000002,-0.0049274668546069825,False
2021-11-10,2235.6771294,2313.5668062,2189.4301338,2309.9157276,169556754,3153132849.04,000002,0.040865901349969515,False
2021-11-11,2306.264649,2536.2826008,2298.9624918,2530.1974698,315101584,6352746112.95,000002,0.09108630868813959,False
2021-11-12,2494.90371,2494.90371,2362.2478542,2404.8437712,206592412,4100076111.03,000002,-0.05081240955019981,False
2021-11-15,2380.5032472,2384.1543258,2326.9540944,2361.030828,95933152,1852352374.36,000002,-0.018386626250439315,False
2021-11-16,2347.6435398,2381.7202734,2337.9073302,2341.5584088,59398940,1149085955.82,000002,-0.008281620831721986,False
2021-11-17,2340.3413826,2376.8521686,2323.3030158,2368.3329852,62374971,1205064294.2,000002,0.01136963152029871,False
2021-11-18,2354.945697,2361.030828,2309.9157276,2323.3030158,60999575,1168010581.62,000002,-0.019196439020202814,False
2021-11-19,2313.5668062,2468.1291336,2302.6135704,2421.882138,130829309,2570652947.78,000002,0.04155509399279035,False
2021-11-22,2421.882138,2427.967269,2335.4732778,2339.1243564,87758430,1697701639.93,000002,-0.034768328188300175,False
2021-11-23,2335.4732778,2365.8989328,2324.520042,2341.5584088,56343565,1083646252.53,000002,0.0010400416954139326,False
2021-11-24,2326.9540944,2358.5967756,2312.34978,2348.860566,82736698,1587246249.16,000002,0.0031136506732793536,False
2021-11-25,2339.1243564,2354.945697,2320.8689634,2339.1243564,51812306,995473890.49,000002,-0.004153692368693293,False
2021-11-26,2330.605173,2330.605173,2306.264649,2311.1327538,50402333,959331064.99,000002,-0.012038878717951949,False
2021-11-29,2281.924125,2296.5284394,2233.243077,2246.6303652,71859581,1334479867.84,000002,-0.02830629574948839,False
2021-11-30,2244.1963128,2270.9708892,2210.1195792,2222.2898412,71309222,1305310857.95,000002,-0.010893353907883761,False
2021-12-01,2222.2898412,2268.5368368,2216.2047102,2247.8473914,67451582,1243807181.2,000002,0.011434919044326206,False
2021-12-02,2239.328208,2323.3030158,2217.4217364,2316.0008586,101785861,1912007664.32,000002,0.02986888709690952,False
2021-12-03,2316.0008586,2354.945697,2262.4517058,2345.2094874,109532905,2086138469.67,000002,0.012532801118216953,False
2021-12-06,2385.371352,2452.307793,2368.3329852,2371.9840638,125570893,2480574983.01,000002,0.01135203109319457,False
2021-12-07,2452.307793,2470.563186,2397.541614,2426.7502428,152240768,3043922670.06,000002,0.022826251014222823,False
2021-12-08,2426.7502428,2431.6183476,2373.20109,2410.9289022,92476411,1822115931.38,000002,-0.006540903823232673,False
2021-12-09,2419.4480856,2507.073972,2418.2310594,2482.733448,131433978,2670445855.93,000002,0.029348040139711165,False
2021-12-10,2458.392924,2487.6015528,2435.2694262,2453.5248192,77189000,1556669244.66,000002,-0.01183445764700291,False
2021-12-13,2443.7886096,2499.7718148,2418.2310594,2421.882138,97355343,1956861382.3,000002,-0.01298071147272111,False
2021-12-14,2423.0991642,2427.967269,2364.6819066,2373.20109,77966905,1527933127.45,000002,-0.02030526616074557,False
2021-12-15,2362.2478542,2406.0607974,2361.030828,2386.5883782,53641083,1052614958.1,000002,0.005625174638553905,False
2021-12-16,2374.4181162,2445.0056358,2370.7670376,2408.4948498,55501743,1099032837.5,000002,0.009137119406219392,False
2021-12-17,2408.4948498,2426.7502428,2376.8521686,2376.8521686,52678298,1035530890.15,000002,-0.013225014725886759,False
2021-12-20,2374.4181162,2427.967269,2374.4181162,2380.5032472,68959848,1360521094.69,000002,0.0015349197180837407,False
2021-12-21,2371.9840638,2515.5931554,2365.8989328,2471.7802122,159263253,3232649618.86,000002,0.03762671098562215,False
2021-12-22,2469.3461598,2474.2142646,2409.711876,2417.0140332,96198591,1921112690.98,000002,-0.022405716975266665,False
2021-12-23,2418.2310594,2432.8353738,2373.20109,2391.456483,69722678,1371590383.75,000002,-0.01063032030175637,False
2021-12-24,2391.456483,2401.1926926,2348.860566,2390.2394568,54067661,1054677918.07,000002,-0.0005090353889503616,False
2021-12-27,2408.4948498,2451.0907668,2382.9372996,2387.8054044,75474417,1497295613.09,000002,-0.0010188487891027657,False
2021-12-28,2375.6351424,2406.0607974,2359.8138018,2395.1075616,69046789,1353124078.21,000002,0.003053437486890248,False
2021-12-29,2391.456483,2410.9289022,2356.1627232,2358.5967756,58214420,1135708852.09,000002,-0.015361285161487093,False
2021-12-30,2354.945697,2364.6819066,2316.0008586,2326.9540944,81221299,1557113848.09,000002,-0.013506698839364915,False
2021-12-31,2329.3881468,2430.4013214,2324.520042,2404.8437712,115918655,2275602656.0,000002,0.03292478469646661,False
2022-01-04,2371.9840638,2513.159103,2356.1627232,2493.6866838,194720202,3956475666.05,000002,0.036277269931086605,False
2022-01-05,2486.3845266,2629.9936182,2477.8653432,2576.4444654,193045791,4075047844.56,000002,0.0326481228959653,False
2022-01-06,2570.3593344,2636.0787492,2530.1974698,2561.840151,138027406,2923511291.25,000002,-0.005684525018383398,False
2022-01-07,2602.0020156,2733.4408452,2598.350937,2664.0703518,226276805,4969780143.69,000002,0.0391293514063811,False
2022-01-10,2653.117116,2757.7813692,2623.9084872,2696.9300592,152779663,3376585470.5,000002,0.012258950344311391,False
2022-01-11,2690.8449282,2810.1134958,2651.9000898,2713.968426,170265125,3837452592.72,000002,0.006297816586990104,False
2022-01-12,2695.713033,2715.1854522,2617.8233562,2683.542771,126895594,2783109367.86,000002,-0.011274076573218108,False
2022-01-13,2677.45764,2711.5343736,2612.9552514,2620.2574086,91286731,1984764398.41,000002,-0.02386529051658335,False
2022-01-14,2627.5595658,2640.946854,2515.5931554,2519.244234,104725179,2191322326.48,000002,-0.03931361110494833,False
2022-01-17,2514.3761292,2582.5295964,2514.3761292,2539.9336794,62602107,1311268282.56,000002,0.008179020817786115,False
2022-01-18,2549.669889,2665.287378,2538.7166532,2627.5595658,106723695,2286204060.42,000002,0.03391752343760655,False
2022-01-19,2653.117116,2713.968426,2616.60633,2665.287378,119176273,2611685896.08,000002,0.014256392295739165,False
2022-01-20,2676.2406138,2750.479212,2665.287378,2690.8449282,159201940,3538267133.32,000002,0.009543358046899916,False
2022-01-21,2667.7214304,2685.9768234,2616.60633,2633.6446968,79129554,1717179550.19,000002,-0.021486540891074168,False
2022-01-24,2627.5595658,2677.45764,2586.180675,2640.946854,81358420,1761877978.23,000002,0.002768806568133019,False
2022-01-25,2628.776592,2638.5128016,2522.8953126,2533.8485484,106317655,2239316767.56,000002,-0.04139819735959107,False
2022-01-26,2554.5379938,2569.1423082,2494.90371,2522.8953126,67740414,1400883473.23,000002,-0.004332136739134458,False
2022-01-27,2498.5547886,2543.584758,2463.2610288,2487.6015528,99185805,2038304825.64,000002,-0.014088161112184708,False
2022-01-28,2507.073972,2537.499627,2465.6950812,2474.2142646,85890022,1765406636.63,000002,-0.005396137695248266,False
2022-02-07,2498.5547886,2558.1890724,2463.2610288,2544.8017842,93756430,1936407933.68,000002,0.02812988580028688,False
2022-02-08,2532.6315222,2566.7082558,2482.733448,2541.1507056,81650810,1690753297.25,000002,-0.0014357504261041534,False
2022-02-09,2533.8485484,2594.6998584,2483.9504742,2494.90371,136915644,2857589555.49,000002,-0.01836687687007552,False
2022-02-10,2485.1675004,2578.8785178,2421.882138,2537.499627,140992320,2911436086.98,000002,0.016929062100447975,False
2022-02-11,2555.75502,2638.5128016,2555.75502,2577.6614916,149111845,3179393916.62,000002,0.015703391928449762,False
2022-02-14,2549.669889,2549.669889,2458.392924,2463.2610288,126886699,2590358817.45,000002,-0.045396495753995535,False
2022-02-15,2464.478055,2472.9972384,2398.7586402,2410.9289022,114032047,2269888626.54,000002,-0.02147398370880539,False
2022-02-16,2418.2310594,2453.5248192,2402.4097188,2434.0524,70648987,1409098466.09,000002,0.009545412843531624,False
2022-02-17,2430.4013214,2430.4013214,2380.5032472,2409.711876,77303530,1526819219.27,000002,-0.010050335853501562,False
2022-02-18,2397.541614,2499.7718148,2397.541614,2492.4696576,137271076,2777835884.59,000002,0.0337668624708177,False
2022-02-21,2470.563186,2544.8017842,2446.222662,2519.244234,93337388,1912526227.25,000002,0.010684900100016135,False
